game_id,seed_group,round,position,speaker,role,silent,lr_pub,lr_full,dom_pub,dom_full,rand_pub,rand_full
s4g12,4,0,2,Eve,Carrot,0,0.002975,0.021516,0.227011,0.267630,0.088240,0.074267
s4g13,4,0,2,Alice,Parsnip,0,0.000934,0.027146,0.209352,0.279585,0.070633,0.070979
s4g14,4,0,2,Eve,Parsnip,0,0.004642,0.026208,0.245306,0.284441,0.037483,0.050232
s4g15,4,0,2,Bob,Carrot,0,0.000905,0.005725,0.193990,0.235129,0.109115,0.055913
s4g16,4,0,2,Eve,Carrot,0,0.005441,0.012480,0.238138,0.255608,0.044885,0.068108
s4g17,4,0,2,Charlie,Carrot,0,0.005253,0.015147,0.239416,0.262268,0.092314,0.066058
s4g18,4,0,2,Charlie,Carrot,0,0.001834,0.021882,0.216877,0.270862,0.105938,0.069003
s4g19,4,0,2,Bob,Carrot,0,0.003186,0.009901,0.215561,0.246619,0.078672,0.061157
s0g0,0,0,3,Eve,Carrot,0,0.002696,0.023091,0.224912,0.271469,0.391173,0.377215
s0g1,0,0,3,Dave,Carrot,0,0.001003,0.007048,0.202547,0.241341,0.707958,0.528501
s0g2,0,0,3,Charlie,Carrot,0,0.002349,0.015567,0.212295,0.260174,0.606249,0.562841
s0g3,0,0,3,Charlie,Carrot,0,0.010771,0.027837,0.261216,0.279543,0.486946,0.446522
s0g4,0,0,3,Alice,Carrot,0,0.006276,0.024238,0.240878,0.269857,0.468122,0.364370
s0g5,0,0,3,Charlie,Carrot,0,0.004140,0.029826,0.241118,0.280601,0.520940,0.354053
s0g6,0,0,3,Eve,Parsnip,0,0.009009,0.063874,0.258540,0.304059,0.474180,0.327909
s0g7,0,0,3,Dave,Carrot,0,0.001323,0.004417,0.214486,0.231398,0.591017,0.596372
s0g8,0,0,3,Alice,Carrot,0,0.021779,0.038085,0.265000,0.283600,0.405616,0.423671
s0g9,0,0,3,Eve,Carrot,0,0.023613,0.028070,0.268545,0.271447,0.390121,0.537676
s0g10,0,0,3,Dave,Carrot,0,0.010237,0.032074,0.254141,0.284104,0.385823,0.354348
s0g11,0,0,3,Dave,Parsnip,0,0.029442,0.075574,0.265090,0.298469,0.467437,0.440526
s0g12,0,0,3,Bob,Carrot,0,0.002645,0.010227,0.215162,0.247449,0.723291,0.712036
s0g13,0,0,3,Charlie,Carrot,0,0.002498,0.010140,0.228564,0.253849,0.692169,0.418474
s0g14,0,0,3,Eve,Carrot,0,0.013619,0.024960,0.259281,0.276646,0.506178,0.422297
s0g15,0,0,3,Alice,Parsnip,0,0.004520,0.032037,0.238456,0.279331,0.454944,0.317199
s0g16,0,0,3,Eve,Carrot,0,0.011116,0.024437,0.263109,0.279470,0.301353,0.396865
s0g17,0,0,3,Bob,Carrot,0,0.003013,0.021740,0.227354,0.268654,0.455242,0.326847
s0g18,0,0,3,Bob,Parsnip,0,0.004894,0.020696,0.238546,0.266417,0.357803,0.309890
s0g19,0,0,3,Bob,Carrot,0,0.002263,0.010081,0.221758,0.254418,0.619609,0.502548
s1g0,1,0,3,Eve,Carrot,0,0.003662,0.018040,0.224833,0.264102,0.941944,0.928728
s1g1,1,0,3,Alice,Carrot,0,0.001711,0.007440,0.202377,0.238736,0.967930,0.964896
s1g2,1,0,3,Bob,Carrot,0,0.001964,0.020669,0.215985,0.267010,0.972680,0.927455
s1g3,1,0,3,Dave,Carrot,0,0.007328,0.019782,0.248828,0.270938,0.968755,0.963848
s1g4,1,0,3,Charlie,Carrot,0,0.006426,0.013550,0.234027,0.256548,0.955750,0.962374
s1g5,1,0,3,Charlie,Carrot,0,0.034263,0.043156,0.291661,0.295711,0.894895,0.921610
s1g6,1,0,3,Dave,Carrot,0,0.013023,0.033402,0.259426,0.284504,0.964059,0.956536
s1g7,1,0,3,Eve,Carrot,0,0.004174,0.034166,0.232348,0.281416,0.967309,0.931957
s1g8,1,0,3,Bob,Carrot,0,0.002614,0.024145,0.218031,0.269780,0.946945,0.946111
s1g9,1,0,3,Bob,Carrot,0,0.019845,0.040336,0.271016,0.287333,0.952848,0.925082
s1g10,1,0,3,Bob,Carrot,0,0.005740,0.015430,0.236247,0.265201,0.948968,0.944861
s1g11,1,0,3,Dave,Parsnip,0,0.005607,0.041836,0.241612,0.287791,0.929236,0.945496
s1g12,1,0,3,Alice,Parsnip,0,0.003035,0.039916,0.224473,0.286611,0.947723,0.924195
s1g13,1,0,3,Charlie,Parsnip,0,0.003117,0.022251,0.234142,0.272795,0.963954,0.931799
s1g14,1,0,3,Alice,Carrot,0,0.002734,0.010190,0.228085,0.255723,0.949672,0.940426
s1g15,1,0,3,Alice,Parsnip,0,0.009325,0.047357,0.248679,0.289725,0.951627,0.925643
s1g16,1,0,3,Alice,Carrot,0,0.004579,0.031128,0.243024,0.280328,0.957680,0.930246
s1g17,1,0,3,Bob,Carrot,0,0.002892,0.027442,0.225660,0.275175,0.964929,0.951944
s1g18,1,0,3,Alice,Carrot,0,0.001465,0.006974,0.211417,0.242467,0.909510,0.918392
s1g19,1,0,3,Bob,Carrot,0,0.003737,0.034143,0.231779,0.284408,0.930397,0.942982
s2g0,2,0,3,Bob,Carrot,0,0.001259,0.005329,0.202233,0.234534,0.766863,0.747372
s2g1,2,0,3,Dave,Carrot,0,0.001177,0.013787,0.208127,0.260785,0.648230,0.780078
s2g2,2,0,3,Dave,Carrot,0,0.003820,0.032333,0.227954,0.281832,0.826843,0.802173
s2g3,2,0,3,Alice,Parsnip,0,0.004444,0.020472,0.235609,0.264724,0.675078,0.777003
s2g4,2,0,3,Charlie,Carrot,0,0.013319,0.049768,0.263607,0.295983,0.870819,0.844461
s2g5,2,0,3,Charlie,Parsnip,0,0.002195,0.035061,0.235002,0.285407,0.698177,0.772189
s2g6,2,0,3,Alice,Carrot,0,0.004229,0.027791,0.235807,0.282220,0.631763,0.796856
s2g7,2,0,3,Eve,Carrot,0,0.002914,0.015603,0.227053,0.262128,0.847140,0.836432
s2g8,2,0,3,Dave,Carrot,0,0.001752,0.023345,0.217088,0.273392,0.646402,0.763487
s2g9,2,0,3,Dave,Carrot,0,0.001570,0.006350,0.211744,0.234831,0.711972,0.744926
s2g10,2,0,3,Charlie,Parsnip,0,0.035827,0.082207,0.300419,0.320176,0.710569,0.736925
s2g11,2,0,3,Alice,Carrot,0,0.003672,0.008843,0.228022,0.247865,0.592190,0.803023
s2g12,2,0,3,Eve,Carrot,0,0.003424,0.010923,0.221091,0.247232,0.691076,0.746686
s2g13,2,0,3,Dave,Carrot,0,0.003095,0.011469,0.226673,0.253936,0.828696,0.803739
s2g14,2,0,3,Bob,Carrot,0,0.023289,0.055807,0.272812,0.297044,0.731114,0.802568
s2g15,2,0,3,Dave,Parsnip,0,0.003183,0.050521,0.222284,0.289196,0.736535,0.767129
s2g16,2,0,3,Bob,Carrot,0,0.004152,0.016705,0.227155,0.263652,0.703132,0.764181
s2g17,2,0,3,Alice,Carrot,0,0.004630,0.015732,0.232208,0.266517,0.694342,0.768673
s2g18,2,0,3,Dave,Carrot,0,0.003443,0.026191,0.229053,0.278810,0.786890,0.836820
s2g19,2,0,3,Charlie,Carrot,0,0.005588,0.018829,0.238231,0.265853,0.798270,0.793387
s3g0,3,0,3,Dave,Carrot,0,0.003470,0.018863,0.222935,0.266247,0.232273,0.401319
s3g1,3,0,3,Alice,Parsnip,0,0.002088,0.025120,0.221278,0.275272,0.144115,0.398669
s3g2,3,0,3,Eve,Carrot,0,0.003670,0.021096,0.232834,0.270045,0.181953,0.403176
s3g3,3,0,3,Eve,Parsnip,0,0.002673,0.052597,0.224851,0.297782,0.154865,0.296991
s3g4,3,0,3,Alice,Carrot,0,0.024268,0.056105,0.288999,0.303023,0.200102,0.243123
s3g5,3,0,3,Alice,Parsnip,0,0.001915,0.017691,0.218041,0.264354,0.224640,0.435837
s3g6,3,0,3,Charlie,Carrot,0,0.004123,0.013272,0.229709,0.255034,0.194574,0.309658
s3g7,3,0,3,Dave,Carrot,0,0.004882,0.018818,0.237333,0.267046,0.342270,0.390296
s3g8,3,0,3,Eve,Carrot,0,0.005435,0.046591,0.232815,0.286107,0.321542,0.359561
s3g9,3,0,3,Eve,Carrot,0,0.001411,0.011396,0.203690,0.250778,0.279748,0.293462
s3g10,3,0,3,Charlie,Carrot,0,0.007511,0.024734,0.245745,0.275402,0.115732,0.260636
s3g11,3,0,3,Dave,Parsnip,0,0.023926,0.082853,0.275754,0.311944,0.294194,0.423801
s3g12,3,0,3,Dave,Carrot,0,0.013084,0.022778,0.258988,0.272544,0.149008,0.175778
s3g13,3,0,3,Eve,Carrot,0,0.015738,0.027143,0.261106,0.276258,0.283510,0.264399
s3g14,3,0,3,Alice,Carrot,0,0.003551,0.019022,0.225930,0.264123,0.122876,0.350479
s3g15,3,0,3,Charlie,Carrot,0,0.006620,0.027756,0.245792,0.275189,0.184120,0.442221
s3g16,3,0,3,Bob,Carrot,0,0.001024,0.020958,0.202979,0.266410,0.142909,0.447535
s3g17,3,0,3,Alice,Carrot,0,0.006155,0.017920,0.244400,0.265184,0.139991,0.365709
s3g18,3,0,3,Bob,Carrot,0,0.005105,0.020088,0.241982,0.272376,0.122421,0.237137
s3g19,3,0,3,Charlie,Carrot,0,0.003555,0.026860,0.223758,0.272581,0.249567,0.511875
s4g0,4,0,3,Eve,Carrot,0,0.002089,0.014246,0.208894,0.251490,0.039497,0.078320
s4g1,4,0,3,Charlie,Parsnip,0,0.009181,0.058039,0.254534,0.303980,0.051639,0.056841
s4g2,4,0,3,Bob,Carrot,0,0.009290,0.019557,0.247394,0.267721,0.065551,0.067854
s4g3,4,0,3,Charlie,Carrot,0,0.003105,0.037071,0.223276,0.282645,0.035015,0.055013
s4g4,4,0,3,Dave,Carrot,0,0.063376,0.090585,0.311952,0.310784,0.032064,0.034633
s4g5,4,0,3,Dave,Carrot,0,0.003093,0.028588,0.229267,0.277836,0.070657,0.078834
s4g6,4,0,3,Alice,Carrot,0,0.002941,0.008481,0.213962,0.243964,0.044736,0.032781
s4g7,4,0,3,Eve,Carrot,0,0.002333,0.008104,0.219299,0.247516,0.023689,0.049132
s4g8,4,0,3,Eve,Parsnip,0,0.013770,0.048879,0.261033,0.292013,0.115099,0.081873
s4g9,4,0,3,Dave,Carrot,0,0.002613,0.008737,0.220834,0.247757,0.053286,0.056476
s4g10,4,0,3,Alice,Carrot,0,0.005840,0.013903,0.230315,0.255617,0.146617,0.088748
s4g11,4,0,3,Eve,Carrot,0,0.001505,0.009091,0.204512,0.243888,0.051774,0.085465
s4g12,4,0,3,Bob,Carrot,0,0.009716,0.036285,0.249237,0.282511,0.042300,0.039619
s4g13,4,0,3,Dave,Carrot,0,0.002586,0.026027,0.227823,0.275997,0.082974,0.069082
s4g14,4,0,3,Alice,Carrot,0,0.002127,0.022422,0.221552,0.271396,0.093360,0.074062
s4g15,4,0,3,Alice,Carrot,0,0.003569,0.008078,0.219806,0.242958,0.104828,0.088187
s4g16,4,0,3,Alice,Parsnip,0,0.003176,0.030670,0.224767,0.277722,0.104038,0.071840
s4g17,4,0,3,Dave,Parsnip,0,0.002837,0.021421,0.227185,0.272272,0.106985,0.074899
s4g18,4,0,3,Dave,Carrot,0,0.006888,0.019060,0.238941,0.264598,0.042906,0.074676
s4g19,4,0,3,Alice,Carrot,0,0.008093,0.030677,0.244659,0.278820,0.071011,0.052604
s0g0,0,0,4,Alice,Carrot,0,0.001327,0.013153,0.211112,0.255091,0.569720,0.421516
s0g1,0,0,4,Bob,Carrot,0,0.002597,0.015891,0.219392,0.260854,0.682673,0.439950
s0g2,0,0,4,Dave,Parsnip,0,0.000879,0.029166,0.194583,0.276390,0.563280,0.345555
s0g3,0,0,4,Dave,Parsnip,0,0.005455,0.065384,0.242687,0.302830,0.406348,0.365372
s0g4,0,0,4,Dave,Carrot,0,0.006171,0.027972,0.240041,0.274353,0.433438,0.328960
s0g5,0,0,4,Dave,Carrot,0,0.003316,0.014379,0.224179,0.258545,0.512286,0.462636
s0g6,0,0,4,Charlie,Carrot,0,0.009235,0.034625,0.254507,0.280905,0.625700,0.504628
s0g7,0,0,4,Alice,Parsnip,0,0.003677,0.029483,0.226051,0.276626,0.400448,0.505962
s0g8,0,0,4,Charlie,Parsnip,0,0.027068,0.162228,0.277016,0.330998,0.409720,0.382333
s0g9,0,0,4,Alice,Parsnip,0,0.006289,0.023481,0.244691,0.271705,0.420482,0.344755
s0g10,0,0,4,Charlie,Carrot,0,0.003513,0.028116,0.231339,0.274478,0.483825,0.342536
s0g11,0,0,4,Charlie,Carrot,0,0.024302,0.026093,0.273106,0.266373,0.385212,0.581714
s0g12,0,0,4,Dave,Carrot,0,0.003880,0.027414,0.232739,0.276041,0.537075,0.393959
s0g13,0,0,4,Bob,Carrot,0,0.003841,0.017925,0.227933,0.266947,0.390431,0.368333
s0g14,0,0,4,Alice,Parsnip,0,0.010887,0.037835,0.249593,0.286325,0.574715,0.539086
s0g15,0,0,4,Dave,Carrot,0,0.001518,0.011378,0.204319,0.250554,0.642166,0.469265
s0g16,0,0,4,Dave,Carrot,0,0.014476,0.028187,0.258048,0.277372,0.749804,0.618370
s0g17,0,0,4,Dave,Carrot,0,0.007033,0.019378,0.241215,0.267875,0.272646,0.293717
s0g18,0,0,4,Dave,Carrot,0,0.005442,0.069277,0.230534,0.299144,0.442616,0.439902
s0g19,0,0,4,Eve,Carrot,0,0.005272,0.054991,0.234371,0.297286,0.283271,0.362004
s1g0,1,0,4,Alice,Parsnip,0,0.000750,0.011130,0.196474,0.252300,0.907488,0.938993
s1g1,1,0,4,Charlie,Parsnip,0,0.002084,0.025284,0.212308,0.271016,0.979155,0.940506
s1g2,1,0,4,Eve,Parsnip,0,0.002528,0.039837,0.223473,0.286504,0.962825,0.920888
s1g3,1,0,4,Alice,Parsnip,0,0.002248,0.031728,0.220886,0.281644,0.937746,0.917392
s1g4,1,0,4,Dave,Carrot,0,0.018999,0.038377,0.280018,0.288899,0.940598,0.938895
s1g5,1,0,4,Alice,Carrot,0,0.005081,0.028868,0.242496,0.279927,0.952735,0.922550
s1g6,1,0,4,Bob,Carrot,0,0.007849,0.026188,0.243915,0.273744,0.942436,0.932139
s1g7,1,0,4,Bob,Parsnip,0,0.001085,0.015391,0.209216,0.261662,0.957178,0.937674
s1g8,1,0,4,Eve,Parsnip,0,0.005517,0.039830,0.242451,0.284168,0.950019,0.927458
s1g9,1,0,4,Charlie,Parsnip,0,0.003182,0.023303,0.231059,0.275051,0.941126,0.937197
s1g10,1,0,4,Dave,Carrot,0,0.004050,0.022695,0.227918,0.272672,0.956131,0.956041
s1g11,1,0,4,Alice,Carrot,0,0.003589,0.021319,0.231134,0.270137,0.955902,0.931382
s1g12,1,0,4,Eve,Carrot,0,0.012037,0.031631,0.259023,0.279154,0.978254,0.946634
s1g13,1,0,4,Eve,Carrot,0,0.003337,0.030041,0.228945,0.278741,0.955922,0.923479
s1g14,1,0,4,Eve,Parsnip,0,0.000742,0.010621,0.194781,0.252290,0.973505,0.932048
s1g15,1,0,4,Bob,Carrot,0,0.001876,0.007140,0.204707,0.238112,0.969266,0.961081
s1g16,1,0,4,Bob,Carrot,0,0.015661,0.065186,0.265707,0.306453,0.863500,0.933833
s1g17,1,0,4,Eve,Carrot,0,0.004432,0.043678,0.230543,0.285620,0.928872,0.929429
s1g18,1,0,4,Charlie,Carrot,0,0.002477,0.030581,0.221593,0.278522,0.962954,0.923069
s1g19,1,0,4,Dave,Carrot,0,0.007752,0.038314,0.248560,0.285067,0.976064,0.923760
s2g0,2,0,4,Eve,Carrot,0,0.001562,0.011090,0.211583,0.251149,0.638731,0.773504
s2g1,2,0,4,Eve,Parsnip,0,0.004271,0.028289,0.238351,0.275513,0.775317,0.805418
s2g2,2,0,4,Eve,Carrot,0,0.005922,0.022006,0.235507,0.269599,0.627261,0.776321
s2g3,2,0,4,Charlie,Carrot,0,0.005101,0.027172,0.241757,0.276223,0.666577,0.745511
s2g4,2,0,4,Bob,Carrot,0,0.003847,0.013248,0.234120,0.262264,0.871808,0.857097
s2g5,2,0,4,Dave,Carrot,0,0.001289,0.021367,0.202290,0.264988,0.790357,0.818635
s2g6,2,0,4,Eve,Parsnip,0,0.003351,0.019763,0.224485,0.268085,0.785845,0.803019
s2g7,2,0,4,Dave,Carrot,0,0.003199,0.026150,0.232555,0.275539,0.716984,0.753356
s2g8,2,0,4,Eve,Carrot,0,0.017586,0.066237,0.277210,0.306660,0.881433,0.861108
s2g9,2,0,4,Charlie,Carrot,0,0.007027,0.017227,0.248600,0.266439,0.631702,0.731825
s2g10,2,0,4,Eve,Carrot,0,0.001039,0.015271,0.206709,0.261092,0.466494,0.736704
s2g11,2,0,4,Charlie,Carrot,0,0.010862,0.034222,0.255342,0.284465,0.727519,0.766139
s2g12,2,0,4,Alice,Carrot,0,0.007652,0.021072,0.234924,0.262266,0.709013,0.750457
s2g13,2,0,4,Eve,Carrot,0,0.005675,0.015435,0.231059,0.256928,0.851677,0.825789
s2g14,2,0,4,Charlie,Carrot,0,0.032911,0.043449,0.282066,0.286842,0.820940,0.865623
s2g15,2,0,4,Bob,Carrot,0,0.003637,0.012941,0.224559,0.251616,0.714980,0.736942
s2g16,2,0,4,Alice,Carrot,0,0.003141,0.012302,0.226021,0.258429,0.702035,0.860796
s2g17,2,0,4,Charlie,Parsnip,0,0.001946,0.040188,0.219915,0.288428,0.615851,0.744760
s2g18,2,0,4,Charlie,Carrot,0,0.013824,0.023241,0.255042,0.271644,0.829826,0.769944
s2g19,2,0,4,Alice,Carrot,0,0.014484,0.037986,0.261407,0.283227,0.764962,0.781179
s3g0,3,0,4,Charlie,Carrot,0,0.002814,0.020935,0.216240,0.266606,0.129356,0.402738
s3g1,3,0,4,Charlie,Carrot,0,0.001726,0.011675,0.211683,0.250696,0.156877,0.343948
s3g2,3,0,4,Charlie,Carrot,0,0.006060,0.031588,0.239343,0.277902,0.193907,0.449170
s3g3,3,0,4,Dave,Carrot,0,0.003156,0.026608,0.239553,0.283388,0.107386,0.301214
s3g4,3,0,4,Eve,Carrot,0,0.032484,0.037327,0.278973,0.282479,0.361576,0.242049
s3g5,3,0,4,Charlie,Carrot,0,0.003672,0.015330,0.228892,0.258501,0.156382,0.380643
s3g6,3,0,4,Eve,Parsnip,0,0.002463,0.026391,0.219214,0.277313,0.130701,0.402507
s3g7,3,0,4,Charlie,Parsnip,0,0.004105,0.033243,0.235003,0.282957,0.105130,0.431814
s3g8,3,0,4,Bob,Parsnip,0,0.002937,0.028806,0.230096,0.278795,0.228310,0.490410
s3g9,3,0,4,Charlie,Parsnip,0,0.005749,0.028701,0.235473,0.275599,0.251968,0.485624
s3g10,3,0,4,Alice,Carrot,0,0.008442,0.045936,0.256573,0.291232,0.113209,0.280646
s3g11,3,0,4,Charlie,Carrot,0,0.014009,0.049160,0.259610,0.293136,0.172825,0.448221
s3g12,3,0,4,Alice,Parsnip,0,0.039858,0.120051,0.291272,0.320683,0.133274,0.306938
s3g13,3,0,4,Bob,Carrot,0,0.022137,0.052372,0.268654,0.292381,0.266333,0.464326
s3g14,3,0,4,Charlie,Carrot,0,0.000794,0.007819,0.187938,0.238950,0.204289,0.325055
s3g15,3,0,4,Dave,Carrot,0,0.006345,0.032897,0.244547,0.281695,0.215766,0.349182
s3g16,3,0,4,Charlie,Carrot,0,0.048179,0.079193,0.298838,0.309514,0.278516,0.339978
s3g17,3,0,4,Eve,Carrot,0,0.032098,0.063029,0.282811,0.303409,0.354453,0.299021
s3g18,3,0,4,Charlie,Parsnip,0,0.005030,0.047738,0.234804,0.292642,0.111769,0.416800
s3g19,3,0,4,Eve,Carrot,0,0.016542,0.047070,0.263365,0.291581,0.333712,0.462082
s4g0,4,0,4,Alice,Carrot,0,0.007380,0.022654,0.238236,0.263234,0.071282,0.059956
s4g1,4,0,4,Alice,Carrot,0,0.002770,0.034175,0.224496,0.281585,0.072110,0.071278
s4g2,4,0,4,Charlie,Carrot,0,0.019666,0.031602,0.268985,0.282059,0.062866,0.070695
s4g3,4,0,4,Eve,Carrot,0,0.001481,0.016509,0.209390,0.261539,0.041855,0.061939
s4g4,4,0,4,Charlie,Carrot,0,0.005166,0.018290,0.235506,0.265945,0.089662,0.070996
s4g5,4,0,4,Alice,Carrot,0,0.011639,0.015263,0.251472,0.259118,0.043014,0.053097
s4g6,4,0,4,Eve,Parsnip,0,0.001898,0.017366,0.214759,0.263676,0.057392,0.065602
s4g7,4,0,4,Charlie,Carrot,0,0.004730,0.063388,0.244747,0.301519,0.081134,0.088303
s4g8,4,0,4,Charlie,Carrot,0,0.200184,0.104430,0.348700,0.318814,0.053716,0.043943
s4g9,4,0,4,Alice,Carrot,0,0.001398,0.014900,0.208690,0.259240,0.111634,0.060267
s4g10,4,0,4,Eve,Carrot,0,0.007542,0.025541,0.246305,0.274892,0.069911,0.075591
s4g11,4,0,4,Dave,Carrot,0,0.004112,0.011588,0.222437,0.252599,0.041474,0.033857
s4g12,4,0,4,Alice,Parsnip,0,0.003223,0.039819,0.220687,0.285864,0.065867,0.062141
s4g13,4,0,4,Eve,Carrot,0,0.003523,0.018726,0.226345,0.269108,0.050681,0.060795
s4g14,4,0,4,Bob,Carrot,0,0.005532,0.028976,0.240238,0.276740,0.132315,0.083990
s4g15,4,0,4,Eve,Parsnip,0,0.005393,0.018347,0.234383,0.265300,0.088447,0.064916
s4g16,4,0,4,Dave,Carrot,0,0.003382,0.014729,0.216152,0.254379,0.043274,0.059184
s4g17,4,0,4,Bob,Carrot,0,0.001733,0.021294,0.213362,0.270089,0.117532,0.079742
s4g18,4,0,4,Alice,Parsnip,0,0.006098,0.051407,0.246462,0.293137,0.093178,0.078097
s4g19,4,0,4,Dave,Carrot,0,0.002846,0.018283,0.220998,0.265488,0.046323,0.043463
s0g0,0,1,0,Charlie,Carrot,0,0.003881,0.011354,0.223014,0.249005,0.411879,0.388703
s0g1,0,1,0,Dave,Carrot,0,0.003864,0.021198,0.230551,0.266550,0.433424,0.372347
s0g2,0,1,0,Charlie,Carrot,0,0.009465,0.037203,0.253112,0.283673,0.529348,0.339301
s0g3,0,1,0,Charlie,Carrot,0,0.006184,0.019629,0.247584,0.266431,0.694964,0.348287
s0g4,0,1,0,Alice,Carrot,0,0.039771,0.053616,0.279997,0.291358,0.480955,0.461591
s0g5,0,1,0,Eve,Parsnip,0,0.012056,0.023191,0.261394,0.274322,0.493312,0.325350
s0g6,0,1,0,Alice,Carrot,0,0.009047,0.016865,0.248406,0.264928,0.617190,0.393101
s0g7,0,1,0,Bob,Carrot,0,0.006749,0.053890,0.237264,0.292170,0.648929,0.557732
s0g8,0,1,0,Eve,Carrot,0,0.082883,0.055733,0.302288,0.287593,0.488672,0.510339
s0g9,0,1,0,Dave,Carrot,0,0.020077,0.074166,0.268263,0.299987,0.476981,0.492957
s0g10,0,1,0,Bob,Carrot,0,0.050648,0.030822,0.290655,0.276682,0.584242,0.349059
s0g11,0,1,0,Eve,Carrot,0,0.012693,0.036518,0.265276,0.284021,0.340279,0.341641
s0g12,0,1,0,Alice,Carrot,0,0.024915,0.027613,0.272978,0.272941,0.527571,0.482543
s0g13,0,1,0,Eve,Carrot,0,0.014359,0.039120,0.263790,0.287056,0.383074,0.279313
s0g14,0,1,0,Eve,Carrot,0,0.028965,0.036536,0.279316,0.282307,0.485824,0.303645
s0g15,0,1,0,Charlie,Carrot,0,0.007087,0.022529,0.238112,0.271153,0.564571,0.537676
s0g16,0,1,0,Alice,Carrot,0,0.034658,0.038006,0.291987,0.287063,0.507256,0.333212
s0g17,0,1,0,Eve,Parsnip,0,0.009948,0.144490,0.248945,0.322913,0.392617,0.249160
s0g18,0,1,0,Bob,Parsnip,0,0.021030,0.114894,0.273964,0.317008,0.504406,0.301229
s0g19,0,1,0,Alice,Carrot,0,0.030590,0.058750,0.288264,0.297446,0.647566,0.394011
s1g0,1,1,0,Eve,Carrot,0,0.006200,0.023778,0.240390,0.271769,0.947113,0.940776
s1g1,1,1,0,Bob,Carrot,0,0.004314,0.025773,0.236355,0.273403,0.962998,0.937125
s1g2,1,1,0,Bob,Carrot,0,0.013112,0.029299,0.261893,0.276538,0.950943,0.929854
s1g3,1,1,0,Eve,Carrot,0,0.020129,0.036196,0.274587,0.283637,0.944975,0.944601
s1g4,1,1,0,Eve,Carrot,0,0.006117,0.021017,0.241240,0.268535,0.940655,0.926157
s1g5,1,1,0,Bob,Carrot,0,0.005425,0.019324,0.239622,0.265395,0.969252,0.933133
s1g6,1,1,0,Charlie,Carrot,0,0.019401,0.058634,0.270477,0.297852,0.972979,0.941506
s1g7,1,1,0,Alice,Carrot,0,0.030211,0.042320,0.276663,0.284955,0.939310,0.933328
s1g8,1,1,0,Bob,Carrot,0,0.025477,0.024536,0.283864,0.276475,0.895708,0.934379
s1g9,1,1,0,Dave,Carrot,0,0.075804,0.050198,0.302898,0.292936,0.957223,0.932222
s1g10,1,1,0,Charlie,Carrot,0,0.015937,0.022635,0.266855,0.273440,0.899257,0.920382
s1g11,1,1,0,Bob,Carrot,0,0.028314,0.029248,0.288122,0.278371,0.899838,0.884649
s1g12,1,1,0,Dave,Carrot,0,0.196062,0.072721,0.340840,0.305708,0.834429,0.916323
s1g13,1,1,0,Charlie,Parsnip,0,0.005903,0.019693,0.251176,0.270105,0.976128,0.952767
s1g14,1,1,0,Charlie,Carrot,0,0.017119,0.042771,0.270518,0.289133,0.888029,0.911640
s1g15,1,1,0,Dave,Carrot,0,0.006621,0.022873,0.249023,0.270562,0.965860,0.940044
s1g16,1,1,0,Charlie,Parsnip,0,0.039007,0.099149,0.301746,0.315284,0.919114,0.907035
s1g17,1,1,0,Alice,Carrot,0,0.014276,0.033436,0.271027,0.282638,0.979047,0.947487
s1g18,1,1,0,Alice,Carrot,0,0.008698,0.018834,0.251605,0.270001,0.872090,0.871312
s1g19,1,1,0,Alice,Carrot,0,0.022509,0.051597,0.272515,0.293765,0.940308,0.923825
s2g0,2,1,0,Alice,Parsnip,0,0.010289,0.042057,0.249819,0.286399,0.626251,0.709345
s2g1,2,1,0,Bob,Carrot,0,0.016264,0.031423,0.264519,0.281545,0.728048,0.808337
s2g2,2,1,0,Alice,Carrot,0,0.036083,0.037568,0.284331,0.286060,0.801282,0.852026
s2g3,2,1,0,Dave,Carrot,0,0.005634,0.027237,0.242136,0.274452,0.640559,0.773805
s2g4,2,1,0,Charlie,Carrot,0,0.011622,0.021988,0.259986,0.271858,0.656329,0.808941
s2g5,2,1,0,Alice,Carrot,0,0.005523,0.030664,0.229646,0.271766,0.534031,0.778441
s2g6,2,1,0,Dave,Carrot,0,0.006137,0.035862,0.237728,0.283209,0.746202,0.819647
s2g7,2,1,0,Bob,Carrot,0,0.007799,0.013869,0.244092,0.260491,0.766708,0.859556
s2g8,2,1,0,Dave,Carrot,0,0.050907,0.033878,0.293966,0.279882,0.664138,0.750128
s2g9,2,1,0,Bob,Carrot,0,0.004617,0.014039,0.229050,0.255613,0.732076,0.788048
s2g10,2,1,0,Charlie,Parsnip,0,0.012511,0.064915,0.259998,0.303123,0.768727,0.802150
s2g11,2,1,0,Alice,Carrot,0,0.013661,0.027258,0.256180,0.273167,0.716482,0.763722
s2g12,2,1,0,Charlie,Carrot,0,0.006137,0.029438,0.235275,0.276195,0.739290,0.812133
s2g13,2,1,0,Charlie,Carrot,0,0.057340,0.067556,0.295153,0.299858,0.858103,0.870033
s2g14,2,1,0,Eve,Carrot,0,0.030486,0.036163,0.288390,0.283242,0.707265,0.806932
s2g15,2,1,0,Charlie,Carrot,0,0.010975,0.021113,0.266102,0.268434,0.680910,0.779981
s2g16,2,1,0,Dave,Carrot,0,0.009260,0.027219,0.251519,0.276205,0.780075,0.767419
